-2.4718,-0.57075,-0.209457,-0.365102,-2.50791,0.0740718,-3.51849,-3.18657,0.101114,-0.168737,0.0329307,-0.513223,1.24865,-2.26369,0.0993788,1.42044,0.0874159,-1.69223,-0.280095,-0.86185,0.824905,0.365181,-0.798564,-0.00359986,-0.439841,0.0931888,0.00309225,-0.404694,-0.00566458,0.00132372,-4.36198,-0.725132,0.815746,0.227204,0.826986,0.257711,-0.0834874,-0.47499,0.745619,1.29424,0.306231,-0.365102,-1.54039,-2.49121,0.611915,-0.00406188,-0.0841946,-0.0452629,0.128773,-0.568595,-1.47084,0.370312
-7.37435,1.92239,-0.512056,-1.83072,-2.45728,1.11257,-1.69418,5.77941,3.37629,-2.80852,-0.177983,0.587464,-0.328316,0.0419082,2.34986,-3.98072,-0.78494,-1.6498,1.42829,0.554395,-0.680456,-0.0992926,-0.499132,-3.52366,1.44808,0.999061,0.875154,-0.601211,-0.00154748,0.0068603,0.0709981,-0.120246,-0.0699026,-3.21707,0.524023,-1.03007,-0.0181803,0.665758,-0.0299255,0.139181,0.070597,-1.83072,0.105009,-0.391732,-3.00042,0.00112601,1.74026,-1.05039,-1.19792,-0.169701,-0.086095,1.36816
0.559721,0.713897,0.262927,0.565204,5.39934,-0.356209,-0.0783054,0.558342,0.499062,0.248768,2.46591,-0.871774,-0.125422,-0.153758,-0.330003,-0.100391,0.373375,0.330708,0.188678,1.26243,-0.421609,-1.55447,-0.951758,1.20047,-0.364966,-0.0367223,-0.474978,0.577625,-0.0124538,-0.254102,0.660642,-0.040291,-0.0935905,0.228315,0.369697,-0.399619,-7.48311,-0.564385,-2.05977,-0.989801,-0.447477,0.565204,0.18147,0.551914,0.00690397,-0.132953,-1.92353,0.760139,1.3221,-0.230593,-1.02531,0.0207908
0.184998,-0.563443,-0.36838,-0.680928,-1.70983,-0.0279881,-1.89286,-1.57232,0.0173356,-0.112695,-0.227526,-0.247946,0.155833,-0.0789085,-3.76492,-1.14377,-0.417515,-3.40229,-0.328367,-0.854337,-0.989038,-0.199102,1.55253,-0.0685246,0.703964,0.709619,0.226445,0.382344,0.0082393,0.412697,-0.520424,0.162868,-0.347435,0.0299728,-0.373671,-0.217773,0.424694,-0.292579,1.41833,-0.666331,-0.282507,-0.680928,-0.00574884,-0.0374399,-0.249045,0.115589,-0.350203,-0.169046,-0.0129748,1.41706,1.46574,1.3675
